Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Average
Bulgaria,,38.43442104,37.54858537,37.40395914,37.783603,37.66609419,37.65705505,37.47627226,37.54858537,37.58474193,37.4401157,37.34972431,37.31356775,37.24125463,37.04239356,35.7678749,35.61420953,35.58709211,35.48766157,35.22552653,34.59278677,34.56566935,34.51143451,34.45719967,34.41200398,34.4391214,34.52047365,34.57470849,34.71029558,34.7826087,34.85492181,34.92723493,36.58139745,36.72602368,36.16559704,36.13847962,37.99150321,38.85022146,31.96239718,32.34204104,31.87200579,31.33869656,30.83639706,30.55070332,30.46156675,29.20655376,28.83181442,28.40438265,28.43200442,28.97936625,29.34782609,29.93736183,30.55453206,32.0467944,32.11127487,,,34.41092848
Burkina Faso,,7.763157895,7.799707602,7.83625731,7.854532164,7.891081871,7.93128655,7.967836257,8.004385965,8.048245614,8.099415205,8.040935673,8.340643275,8.600146199,8.89254386,9.159356725,9.320175439,9.502923977,9.685672515,9.868421053,10.03289474,10.19736842,10.38011696,10.54459064,10.70906433,10.89181287,11.05628655,11.23903509,12.77046784,12.90204678,12.81067251,12.71929825,12.62792398,12.53654971,12.28435673,12.35380117,12.71929825,13.81578947,14.25438596,14.25438596,13.52339181,16.44736842,17.17836257,18.64035088,16.8128655,17.90935673,17.17836257,17.90935673,21.92982456,20.83333333,21.92982456,20.83333333,21.92982456,22.66081871,21.92982456,,,12.7657976
Burundi,,26.28504673,27.25856698,28.19314642,28.97196262,29.43925234,29.32242991,30.68535826,31.15264798,38.62928349,36.60436137,36.17601246,34.89096573,36.21495327,36.21495327,36.21495327,36.40965732,36.68224299,36.40965732,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.21495327,36.60436137,36.60436137,36.99376947,36.99376947,37.38317757,37.38317757,37.96728972,38.39563863,38.55140187,38.35669782,37.22741433,35.04672897,33.09968847,35.04672897,36.99376947,36.99376947,38.94080997,42.83489097,46.72897196,46.72897196,,,35.92722395
Cabo Verde,,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.925558313,9.925558313,10.17369727,10.17369727,10.17369727,10.17369727,10.17369727,10.42183623,10.42183623,10.91811414,10.91811414,10.91811414,10.91811414,11.41439206,11.66253102,11.66253102,11.91066998,11.91066998,11.91066998,11.91066998,12.40694789,12.40694789,12.40694789,12.40694789,13.64764268,13.64764268,13.64764268,,,10.42183623
Cambodia,,16.0774983,16.14547927,16.14547927,16.42873329,16.42873329,16.42873329,16.44006345,16.14547927,15.57897122,15.25606164,10.1971448,10.1971448,10.1971448,10.48039882,10.48039882,10.76365284,10.76365284,11.04690687,11.04690687,11.33016089,11.33016089,11.5001133,11.55676411,11.55676411,13.02968502,14.72920915,16.99524133,19.54452753,20.87582144,20.93247224,20.96079764,20.96079764,21.05143893,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,21.52730569,21.52730569,21.52730569,21.52730569,21.52730569,,,17.14095979
Cameroon,,10.57730956,10.68308265,10.78885575,10.89462884,11.00040194,11.10617503,11.21194813,11.31772122,11.42349432,11.42349432,11.52926742,11.52926742,11.52926742,11.63504051,11.74081361,11.8465867,11.98620719,11.92908972,12.47699435,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.54468913,12.54468913,12.56584375,12.56584375,12.56584375,12.58699837,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.61449938,12.61449938,12.61449938,12.61449938,12.61449938,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,,,12.21436367
Canada,,4.491444998,4.533343011,4.575131055,4.616919099,4.658817112,4.700605157,4.701594874,4.702474622,4.703464339,4.704344087,4.705333804,4.717100438,4.72897704,4.740853642,4.752730244,4.764606846,4.802985866,4.841364886,4.879743905,4.918122925,4.956501945,4.960240875,4.963869837,4.967608767,4.971237729,4.974866691,4.982234583,4.989492506,4.99675043,5.004008353,5.011266277,5.010386528,5.009396812,5.008517063,5.007637315,5.006757567,5.014455364,5.022153162,5.02985096,5.037658726,5.045356523,5.028421369,5.011596182,4.994661027,4.977835841,4.960900686,4.913724184,4.866547681,4.819481146,4.772304644,4.725128141,5.060202276,5.060202276,5.060202276,,,4.878915068
Caribbean small states,,1.731719368,1.734189723,1.739130435,1.744071146,1.70701581,1.716897233,1.7243083,1.7243083,1.7243083,1.711956522,1.726778656,1.714426877,1.746541502,1.749752964,1.743468168,1.815083716,1.891638267,1.960784314,2.009433496,2.009386192,1.99901198,1.958750154,1.92095838,1.925404471,1.919970359,1.927380511,1.943929851,1.946399901,1.963690256,1.9609732,1.990366803,2.019760405,2.125972582,2.085957762,2.077312585,2.069655428,2.047424972,2.035321724,2.032851673,1.956280104,1.948869952,1.916759294,1.9414598,1.919229344,1.813437075,1.813708781,1.799160183,1.789551686,1.835247623,1.831542547,1.835247623,1.827837471,1.847597876,1.859948129,,,1.879854996
Cayman Islands,,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,,,0.833333333
Central African Republic,,2.696715785,2.712767665,2.728819545,2.744871424,2.760923304,2.776975184,2.793027063,2.809078943,2.825130823,2.841182702,2.857234582,2.873286462,2.889338342,2.905390221,2.921442101,2.937493981,2.95354586,2.96959774,2.98564962,3.001701499,3.001701499,3.017753379,3.033805259,3.049857138,3.049857138,3.081960898,3.081960898,3.081960898,3.081960898,3.081960898,3.081960898,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.065909018,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.130116537,2.889338342,2.889338342,2.889338342,2.889338342,2.889338342,,,2.978515451
Central Europe and the Baltics,,47.80008138,47.60335286,47.36128253,47.36399517,46.9930013,46.96244252,46.72842688,46.69108172,46.43336724,46.32955347,46.1511333,45.93139183,45.78489752,45.70351179,45.58550249,45.53790643,45.4789615,45.41866175,45.31186413,45.18496412,45.05941722,,,,,,,,,,,40.40871161,39.99724868,39.65334994,39.15450027,39.04960473,39.15906339,38.59018494,38.57897604,37.9922457,36.19938168,35.56494989,34.97221004,34.63064464,34.5688244,34.73164886,33.90022717,34.15769297,34.43359614,33.64596126,33.82626234,33.63738143,33.65489043,33.82146894,,,41.03963233
Chad,,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.307142857,2.315814544,2.380082592,2.457909784,2.457909784,2.496029225,2.49364676,2.491264295,2.489675985,2.48729352,2.48570521,2.483322745,2.48570521,2.525412961,2.525412961,2.543678526,2.559561626,2.599269377,2.638182973,2.654066074,2.676302414,2.692185515,2.716010165,2.700127065,2.858958069,2.858958069,2.858958069,2.858958069,3.097204574,2.938373571,3.017789072,3.017789072,3.573697586,3.533989835,3.414866582,3.414866582,3.414866582,3.573697586,3.891359593,3.891359593,3.891359593,3.891359593,,,2.745381482
Channel Islands,,21.05263158,21.05263158,21.05263158,21.05263158,21.05263158,21.05263158,21.05263158,21.05263158,21.57894737,21.57894737,21.57894737,21.57894737,21.05263158,21.05263158,21.05263158,21.05263158,21.05263158,20.52631579,20.52631579,20.52631579,20.52631579,20.52631579,20,20,20,20,20,19.47368421,19.47368421,19.47368421,19.47368421,19.47368421,18.94736842,18.94736842,18.94736842,18.94736842,18.42105263,19.47368421,20.52631579,20.52631579,19.47368421,18.94736842,18.94736842,19.47368421,20,18.94736842,17.89473684,19.47368421,21.57894737,22.63157895,23.15789474,22.63157895,21.94736842,21.94736842,,,20.40350877
