Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Average
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102418.1094,,,,,,,,,,102418.1094,,,,,,,,,,102418.1094,,,,,,,102418.1094
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.1120605,,,,,,,,,,243.1120605,,,,,,,,,,243.1120605,,,,,,,243.1120605
Middle East & North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261305.5448,,,,,,,,,,261305.5448,,,,,,,,,,261305.5448,,,,,,,261305.5448
Middle East & North Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193183.2078,,,,,,,,,,193183.2078,,,,,,,,,,193183.2078,,,,,,,193183.2078
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190686.7495,,,,,,,,,,190686.7495,,,,,,,,,,190686.7495,,,,,,,190686.7495
Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816132.864,,,,,,,,,,1816132.864,,,,,,,,,,1816132.864,,,,,,,1816132.864
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607.522217,,,,,,,,,,2607.522217,,,,,,,,,,2607.522217,,,,,,,2607.522217
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.920578122,,,,,,,,,,1.920578122,,,,,,,,,,1.920578122,,,,,,,1.920578122
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12057.44141,,,,,,,,,,12057.44141,,,,,,,,,,12057.44141,,,,,,,12057.44141
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739.14502,,,,,,,,,,2739.14502,,,,,,,,,,2739.14502,,,,,,,2739.14502
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6960.023438,,,,,,,,,,6960.023438,,,,,,,,,,6960.023438,,,,,,,6960.023438
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.779053,,,,,,,,,,2467.779053,,,,,,,,,,2467.779053,,,,,,,2467.779053
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98700333,,,,,,,,,,11.98700333,,,,,,,,,,11.98700333,,,,,,,11.98700333
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12802.99316,,,,,,,,,,12802.99316,,,,,,,,,,12802.99316,,,,,,,12802.99316
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.4334564,,,,,,,,,,208.4334564,,,,,,,,,,208.4334564,,,,,,,208.4334564
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8116.299805,,,,,,,,,,8116.299805,,,,,,,,,,8116.299805,,,,,,,8116.299805
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2882.378662,,,,,,,,,,2882.378662,,,,,,,,,,2882.378662,,,,,,,2882.378662
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17196.23438,,,,,,,,,,17196.23438,,,,,,,,,,17196.23438,,,,,,,17196.23438
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928603.3716,,,,,,,,,,928603.3716,,,,,,,,,,928603.3716,,,,,,,928603.3716
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.512558,,,,,,,,,,108.512558,,,,,,,,,,108.512558,,,,,,,108.512558
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20282.20508,,,,,,,,,,20282.20508,,,,,,,,,,20282.20508,,,,,,,20282.20508
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811316.358,,,,,,,,,,1811316.358,,,,,,,,,,1811316.358,,,,,,,1811316.358
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5651.354004,,,,,,,,,,5651.354004,,,,,,,,,,5651.354004,,,,,,,5651.354004
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16640.86604,,,,,,,,,,16640.86604,,,,,,,,,,16640.86604,,,,,,,16640.86604
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.945557,,,,,,,,,,2495.945557,,,,,,,,,,2495.945557,,,,,,,2495.945557
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35871.94141,,,,,,,,,,35871.94141,,,,,,,,,,35871.94141,,,,,,,35871.94141
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.74201965,,,,,,,,,,30.74201965,,,,,,,,,,30.74201965,,,,,,,30.74201965
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2892.144043,,,,,,,,,,2892.144043,,,,,,,,,,2892.144043,,,,,,,2892.144043
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.610596,,,,,,,,,,2003.610596,,,,,,,,,,2003.610596,,,,,,,2003.610596
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16425.76758,,,,,,,,,,16425.76758,,,,,,,,,,16425.76758,,,,,,,16425.76758
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10817.37305,,,,,,,,,,10817.37305,,,,,,,,,,10817.37305,,,,,,,10817.37305
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30501.3418,,,,,,,,,,30501.3418,,,,,,,,,,30501.3418,,,,,,,30501.3418
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12764.67676,,,,,,,,,,12764.67676,,,,,,,,,,12764.67676,,,,,,,12764.67676
Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673621.02,,,,,,,,,,1673621.02,,,,,,,,,,1673621.02,,,,,,,1673621.02
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82664.21513,,,,,,,,,,82664.21513,,,,,,,,,,82664.21513,,,,,,,82664.21513
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8511.401367,,,,,,,,,,8511.401367,,,,,,,,,,8511.401367,,,,,,,8511.401367
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.149292,,,,,,,,,,1495.149292,,,,,,,,,,1495.149292,,,,,,,1495.149292
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15594.78906,,,,,,,,,,15594.78906,,,,,,,,,,15594.78906,,,,,,,15594.78906
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187538.1445,,,,,,,,,,187538.1445,,,,,,,,,,187538.1445,,,,,,,187538.1445
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1327591,,,,,,,,,,108.1327591,,,,,,,,,,108.1327591,,,,,,,108.1327591
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.78162003,,,,,,,,,,57.78162003,,,,,,,,,,57.78162003,,,,,,,57.78162003
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.23683167,,,,,,,,,,68.23683167,,,,,,,,,,68.23683167,,,,,,,68.23683167
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41223.73828,,,,,,,,,,41223.73828,,,,,,,,,,41223.73828,,,,,,,41223.73828
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.192627,,,,,,,,,,1796.192627,,,,,,,,,,1796.192627,,,,,,,1796.192627
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5104828,,,,,,,,,,122.5104828,,,,,,,,,,122.5104828,,,,,,,122.5104828
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.4832764,,,,,,,,,,710.4832764,,,,,,,,,,710.4832764,,,,,,,710.4832764
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.5597534,,,,,,,,,,565.5597534,,,,,,,,,,565.5597534,,,,,,,565.5597534
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.15625,,,,,,,,,,2509.15625,,,,,,,,,,2509.15625,,,,,,,2509.15625
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28478.63223,,,,,,,,,,28478.63223,,,,,,,,,,28478.63223,,,,,,,28478.63223
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.10932922,,,,,,,,,,72.10932922,,,,,,,,,,72.10932922,,,,,,,72.10932922
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.7160645,,,,,,,,,,398.7160645,,,,,,,,,,398.7160645,,,,,,,398.7160645
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53460.3125,,,,,,,,,,53460.3125,,,,,,,,,,53460.3125,,,,,,,53460.3125
South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273701.7139,,,,,,,,,,273701.7139,,,,,,,,,,273701.7139,,,,,,,273701.7139
South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273701.7139,,,,,,,,,,273701.7139,,,,,,,,,,273701.7139,,,,,,,273701.7139
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69794.58594,,,,,,,,,,69794.58594,,,,,,,,,,69794.58594,,,,,,,69794.58594
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016.146484,,,,,,,,,,4016.146484,,,,,,,,,,4016.146484,,,,,,,4016.146484
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.6646423,,,,,,,,,,230.6646423,,,,,,,,,,230.6646423,,,,,,,230.6646423
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.2103882,,,,,,,,,,351.2103882,,,,,,,,,,351.2103882,,,,,,,351.2103882
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6811523,,,,,,,,,,111.6811523,,,,,,,,,,111.6811523,,,,,,,111.6811523
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140495.0269,,,,,,,,,,140495.0269,,,,,,,,,,140495.0269,,,,,,,140495.0269
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140372.5165,,,,,,,,,,140372.5165,,,,,,,,,,140372.5165,,,,,,,140372.5165
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140495.0269,,,,,,,,,,140495.0269,,,,,,,,,,140495.0269,,,,,,,140495.0269
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6517.513672,,,,,,,,,,6517.513672,,,,,,,,,,6517.513672,,,,,,,6517.513672
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.7034912,,,,,,,,,,692.7034912,,,,,,,,,,692.7034912,,,,,,,692.7034912
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.2711182,,,,,,,,,,802.2711182,,,,,,,,,,802.2711182,,,,,,,802.2711182
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31152.32031,,,,,,,,,,31152.32031,,,,,,,,,,31152.32031,,,,,,,31152.32031
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7898.148926,,,,,,,,,,7898.148926,,,,,,,,,,7898.148926,,,,,,,7898.148926
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11955.19727,,,,,,,,,,11955.19727,,,,,,,,,,11955.19727,,,,,,,11955.19727
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3405.80542,,,,,,,,,,3405.80542,,,,,,,,,,3405.80542,,,,,,,3405.80542
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36597.01563,,,,,,,,,,36597.01563,,,,,,,,,,36597.01563,,,,,,,36597.01563
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.4190674,,,,,,,,,,359.4190674,,,,,,,,,,359.4190674,,,,,,,359.4190674
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.073608,,,,,,,,,,1663.073608,,,,,,,,,,1663.073608,,,,,,,1663.073608
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.8270264,,,,,,,,,,181.8270264,,,,,,,,,,181.8270264,,,,,,,181.8270264
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.748047,,,,,,,,,,2286.748047,,,,,,,,,,2286.748047,,,,,,,2286.748047
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9897.881836,,,,,,,,,,9897.881836,,,,,,,,,,9897.881836,,,,,,,9897.881836
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44090.15625,,,,,,,,,,44090.15625,,,,,,,,,,44090.15625,,,,,,,44090.15625
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49214363,,,,,,,,,,17.49214363,,,,,,,,,,17.49214363,,,,,,,17.49214363
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,0
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32160.1582,,,,,,,,,,32160.1582,,,,,,,,,,32160.1582,,,,,,,32160.1582
United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8568.158203,,,,,,,,,,8568.158203,,,,,,,,,,8568.158203,,,,,,,8568.158203
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58698.75,,,,,,,,,,58698.75,,,,,,,,,,58698.75,,,,,,,58698.75
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802053.5923,,,,,,,,,,802053.5923,,,,,,,,,,802053.5923,,,,,,,802053.5923
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310936.906,,,,,,,,,,1310936.906,,,,,,,,,,1310936.906,,,,,,,1310936.906
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4689.679688,,,,,,,,,,4689.679688,,,,,,,,,,4689.679688,,,,,,,4689.679688
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.80545807,,,,,,,,,,97.80545807,,,,,,,,,,97.80545807,,,,,,,97.80545807
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34403.92578,,,,,,,,,,34403.92578,,,,,,,,,,34403.92578,,,,,,,34403.92578
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7589.041504,,,,,,,,,,7589.041504,,,,,,,,,,7589.041504,,,,,,,7589.041504
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0132141,,,,,,,,,,302.0132141,,,,,,,,,,302.0132141,,,,,,,302.0132141
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.458252,,,,,,,,,,2496.458252,,,,,,,,,,2496.458252,,,,,,,2496.458252
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629312.187,,,,,,,,,,3629312.187,,,,,,,,,,3629312.187,,,,,,,3629312.187
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4703.399902,,,,,,,,,,4703.399902,,,,,,,,,,4703.399902,,,,,,,4703.399902
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
